datetime_to_utc,location_id,station_name,latitude,longitude,pm25,pm25_next_hour,predicted_pm25_xgboost,predicted_pm25_persistence,predicted_pm25_hybrid,xgboost_absolute_error,persistence_absolute_error,hybrid_absolute_error,forecast_change_pm25,forecast_change_percent,predicted_pm25_subindex,aqi_category,risk_level,forecast_direction,recommendation,alert_message
2026-02-12 14:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,102.0,139.0,90.16,102.0,102.0,48.84300231933594,37.0,37.0,-11.84,-11.61,198,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 90.2 µg/m³. Conditions are improving sharply."
2026-02-12 14:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,45.4,55.7,36.48,45.4,45.4,19.22272415161133,10.300000000000004,10.300000000000004,-8.92,-19.65,60,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 36.5 µg/m³. Conditions are improving."
2026-02-12 14:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,26.5,24.7,30.87,26.5,26.5,6.169140625000001,1.8000000000000007,1.8000000000000007,4.37,16.49,51,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 30.9 µg/m³. Conditions are rising."
2026-02-12 14:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,39.2,34.0,44.14,39.2,39.2,10.140705108642578,5.200000000000003,5.200000000000003,4.94,12.6,73,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 44.1 µg/m³. Conditions are rising."
2026-02-12 14:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,33.8,38.6,31.77,33.8,33.8,6.831212615966798,4.800000000000004,4.800000000000004,-2.03,-6.01,52,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 31.8 µg/m³. Conditions are stable."
2026-02-12 14:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,30.9,28.2,33.26,30.9,30.9,5.056351470947266,2.6999999999999997,2.6999999999999997,2.36,7.63,55,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 33.3 µg/m³. Conditions are stable."
2026-02-12 15:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,139.0,156.0,86.68,139.0,139.0,69.3247299194336,17.0,17.0,-52.32,-37.64,189,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 86.7 µg/m³. Conditions are improving sharply."
2026-02-12 15:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,55.7,41.7,51.05,55.7,55.7,9.348515319824216,14.0,14.0,-4.65,-8.35,85,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 51.0 µg/m³. Conditions are improving."
2026-02-12 15:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,24.7,26.3,27.91,24.7,24.7,1.605397415161132,1.6000000000000014,1.6000000000000014,3.21,12.98,47,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 27.9 µg/m³. Conditions are rising."
2026-02-12 15:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,34.0,27.7,34.85,34.0,34.0,7.147808837890626,6.300000000000001,6.300000000000001,0.85,2.49,58,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 34.8 µg/m³. Conditions are stable."
2026-02-12 15:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,38.6,33.2,35.37,38.6,38.6,2.17342834472656,5.399999999999999,5.399999999999999,-3.23,-8.36,58,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 35.4 µg/m³. Conditions are improving."
2026-02-12 15:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,28.2,23.2,28.05,28.2,28.2,4.848980712890626,5.0,5.0,-0.15,-0.54,47,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 28.0 µg/m³. Conditions are stable."
2026-02-12 16:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,156.0,139.0,56.93,156.0,156.0,82.07025146484375,17.0,17.0,-99.07,-63.51,95,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 56.9 µg/m³. Conditions are improving sharply."
2026-02-12 16:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,41.7,41.0,34.53,41.7,41.7,6.4749755859375,0.7000000000000028,0.7000000000000028,-7.17,-17.21,57,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 34.5 µg/m³. Conditions are improving."
2026-02-12 16:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,26.3,26.5,28.8,26.3,26.3,2.302804946899414,0.1999999999999993,0.1999999999999993,2.5,9.52,48,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 28.8 µg/m³. Conditions are stable."
2026-02-12 16:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,27.7,35.1,28.69,27.7,27.7,6.414270019531251,7.400000000000002,7.400000000000002,0.99,3.56,48,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 28.7 µg/m³. Conditions are stable."
2026-02-12 16:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,33.2,31.5,31.42,33.2,33.2,0.0848884582519531,1.7000000000000028,1.7000000000000028,-1.78,-5.38,52,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 31.4 µg/m³. Conditions are stable."
2026-02-12 16:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,23.2,32.2,26.53,23.2,23.2,5.669219207763675,9.000000000000004,9.000000000000004,3.33,14.36,44,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 26.5 µg/m³. Conditions are rising."
2026-02-12 17:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,139.0,158.0,65.25,139.0,139.0,92.75183868408205,19.0,19.0,-73.75,-53.06,116,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 65.2 µg/m³. Conditions are improving sharply."
2026-02-12 17:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,41.0,62.5,36.96,41.0,41.0,25.54323959350586,21.5,21.5,-4.04,-9.86,61,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 37.0 µg/m³. Conditions are improving."
2026-02-12 17:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,26.5,28.8,29.18,26.5,26.5,0.3797580718994133,2.3000000000000007,2.3000000000000007,2.68,10.11,49,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 29.2 µg/m³. Conditions are stable."
2026-02-12 17:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,35.1,31.2,38.57,35.1,35.1,7.366295623779298,3.900000000000002,3.900000000000002,3.47,9.88,64,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 38.6 µg/m³. Conditions are rising."
2026-02-12 17:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,31.5,33.4,30.7,31.5,31.5,2.7015651702880845,1.8999999999999984,1.8999999999999984,-0.8,-2.54,50,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 30.7 µg/m³. Conditions are stable."
2026-02-12 17:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,32.2,31.6,98.83,32.2,32.2,67.22626342773438,0.6000000000000014,0.6000000000000014,66.63,206.91,228,Poor,High,Rising sharply,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 98.8 µg/m³. Conditions are rising sharply."
2026-02-12 18:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,158.0,92.8,46.63,158.0,158.0,46.17197113037109,65.2,65.2,-111.37,-70.49,77,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 46.6 µg/m³. Conditions are improving sharply."
2026-02-12 18:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,62.5,49.3,62.1,62.5,62.5,12.800067138671878,13.200000000000005,13.200000000000005,-0.4,-0.64,105,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 62.1 µg/m³. Conditions are stable."
2026-02-12 18:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,28.8,26.8,29.91,28.8,28.8,3.108254623413085,2.0,2.0,1.11,3.85,50,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 29.9 µg/m³. Conditions are stable."
2026-02-12 18:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,31.2,38.6,34.08,31.2,31.2,4.515008544921876,7.400000000000002,7.400000000000002,2.88,9.25,56,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 34.1 µg/m³. Conditions are stable."
2026-02-12 18:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,33.4,29.3,30.1,33.4,33.4,0.7982208251953118,4.099999999999998,4.099999999999998,-3.3,-9.89,49,Good,Low,Improving,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 30.1 µg/m³. Conditions are improving."
2026-02-12 18:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,31.6,25.5,29.34,31.6,31.6,3.844917297363281,6.100000000000001,6.100000000000001,-2.26,-7.14,49,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 29.3 µg/m³. Conditions are stable."
2026-02-12 19:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,92.8,68.4,60.44,92.8,92.8,7.956701660156256,24.39999999999999,24.39999999999999,-32.36,-34.87,99,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 60.4 µg/m³. Conditions are improving sharply."
2026-02-12 19:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,49.3,47.4,44.54,49.3,49.3,2.862833404541014,1.8999999999999984,1.8999999999999984,-4.76,-9.66,74,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 44.5 µg/m³. Conditions are improving."
2026-02-12 19:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,38.6,27.9,41.45,38.6,38.6,13.550035095214843,10.700000000000005,10.700000000000005,2.85,7.38,69,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 41.5 µg/m³. Conditions are stable."
2026-02-12 19:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,29.3,34.2,29.2,29.3,29.3,4.998091888427737,4.900000000000002,4.900000000000002,-0.1,-0.33,49,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 29.2 µg/m³. Conditions are stable."
2026-02-12 19:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,25.5,28.0,23.52,25.5,25.5,4.483076095581055,2.5,2.5,-1.98,-7.78,39,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 23.5 µg/m³. Conditions are stable."
2026-02-12 20:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,68.4,111.0,56.25,68.4,68.4,54.747840881347656,42.6,42.6,-12.15,-17.76,94,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 56.3 µg/m³. Conditions are improving sharply."
2026-02-12 20:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,47.4,44.6,46.97,47.4,47.4,2.3725532531738267,2.799999999999997,2.799999999999997,-0.43,-0.9,78,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 47.0 µg/m³. Conditions are stable."
2026-02-12 20:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,,28.4,32.26,,,3.8629508972167983,,,,,53,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 32.3 µg/m³. Conditions are unavailable."
2026-02-12 20:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,27.9,20.2,29.53,27.9,27.9,9.334170150756837,7.699999999999999,7.699999999999999,1.63,5.86,49,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 29.5 µg/m³. Conditions are stable."
2026-02-12 20:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,34.2,34.5,32.94,34.2,34.2,1.5594711303710938,0.2999999999999971,0.2999999999999971,-1.26,-3.68,54,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 32.9 µg/m³. Conditions are stable."
2026-02-12 20:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,28.0,32.2,27.73,28.0,28.0,4.468697738647464,4.200000000000003,4.200000000000003,-0.27,-0.96,46,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 27.7 µg/m³. Conditions are stable."
2026-02-12 21:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,111.0,170.0,54.85,111.0,111.0,115.14727020263672,59.0,59.0,-56.15,-50.58,91,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 54.9 µg/m³. Conditions are improving sharply."
2026-02-12 21:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,44.6,54.2,40.25,44.6,44.6,13.948676300048833,9.6,9.6,-4.35,-9.75,67,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 40.3 µg/m³. Conditions are improving."
2026-02-12 21:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,28.4,30.1,30.44,28.4,28.4,0.3408645629882798,1.7000000000000028,1.7000000000000028,2.04,7.19,50,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 30.4 µg/m³. Conditions are stable."
2026-02-12 21:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,20.2,25.3,35.16,20.2,20.2,9.856173706054689,5.100000000000001,5.100000000000001,14.96,74.04,58,Satisfactory,Low,Rising sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 35.2 µg/m³. Conditions are rising sharply."
2026-02-12 21:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,34.5,36.5,35.3,34.5,34.5,1.2000198364257812,2.0,2.0,0.8,2.32,58,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 35.3 µg/m³. Conditions are stable."
2026-02-12 21:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,32.2,31.1,30.99,32.2,32.2,0.1109806060791029,1.1000000000000014,1.1000000000000014,-1.21,-3.76,51,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 31.0 µg/m³. Conditions are stable."
2026-02-12 22:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,170.0,169.0,76.96,170.0,170.0,92.03767395019533,1.0,1.0,-93.04,-54.73,155,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 77.0 µg/m³. Conditions are improving sharply."
2026-02-12 22:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,54.2,55.3,51.66,54.2,54.2,3.640194702148434,1.0999999999999943,1.0999999999999943,-2.54,-4.69,86,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 51.7 µg/m³. Conditions are stable."
2026-02-12 22:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,30.1,33.9,36.77,30.1,30.1,2.874990081787111,3.799999999999997,3.799999999999997,6.67,22.18,61,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 36.8 µg/m³. Conditions are rising."
2026-02-12 22:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,25.3,52.1,39.17,25.3,25.3,12.92689666748047,26.8,26.8,13.87,54.83,65,Satisfactory,Low,Rising sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 39.2 µg/m³. Conditions are rising sharply."
2026-02-12 22:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,36.5,61.0,37.38,36.5,36.5,23.62193298339844,24.5,24.5,0.88,2.41,62,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 37.4 µg/m³. Conditions are stable."
2026-02-12 22:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,31.1,41.2,30.96,31.1,31.1,10.242367935180669,10.1,10.1,-0.14,-0.46,51,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 31.0 µg/m³. Conditions are stable."
2026-02-12 23:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,169.0,98.2,74.35,169.0,169.0,23.84524841308594,70.8,70.8,-94.65,-56.0,147,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 74.4 µg/m³. Conditions are improving sharply."
2026-02-12 23:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,55.3,58.0,54.79,55.3,55.3,3.209278106689453,2.700000000000003,2.700000000000003,-0.51,-0.92,91,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 54.8 µg/m³. Conditions are stable."
2026-02-12 23:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,33.9,36.7,39.01,33.9,33.9,2.3110244750976534,2.8000000000000043,2.8000000000000043,5.11,15.08,65,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 39.0 µg/m³. Conditions are rising."
2026-02-12 23:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,52.1,65.0,69.05,52.1,52.1,4.045181274414063,12.9,12.9,16.95,32.52,128,Moderately Polluted,Moderate,Rising sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 69.0 µg/m³. Conditions are rising sharply."
2026-02-12 23:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,61.0,68.1,68.81,61.0,61.0,0.7096771240234432,7.099999999999994,7.099999999999994,7.81,12.8,128,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 68.8 µg/m³. Conditions are rising."
2026-02-12 23:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,41.2,50.4,45.48,41.2,41.2,4.919397735595702,9.199999999999996,9.199999999999996,4.28,10.39,75,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 45.5 µg/m³. Conditions are rising."
2026-02-13 00:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,98.2,68.2,37.55,98.2,98.2,30.64712829589844,30.0,30.0,-60.65,-61.76,62,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 37.6 µg/m³. Conditions are improving sharply."
2026-02-13 00:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,58.0,60.3,60.16,58.0,58.0,0.1393287658691377,2.299999999999997,2.299999999999997,2.16,3.73,98,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 60.2 µg/m³. Conditions are stable."
2026-02-13 00:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,36.7,36.8,41.2,36.7,36.7,4.397849273681644,0.0999999999999943,0.0999999999999943,4.5,12.26,68,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 41.2 µg/m³. Conditions are rising."
2026-02-13 00:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,65.0,70.6,67.52,65.0,65.0,3.082139587402338,5.599999999999994,5.599999999999994,2.52,3.87,123,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 67.5 µg/m³. Conditions are stable."
2026-02-13 00:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,68.1,62.6,74.77,68.1,68.1,12.167662048339842,5.499999999999993,5.499999999999993,6.67,9.79,148,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 74.8 µg/m³. Conditions are rising."
2026-02-13 00:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,50.4,59.1,54.04,50.4,50.4,5.062112426757814,8.700000000000003,8.700000000000003,3.64,7.22,90,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 54.0 µg/m³. Conditions are rising."
2026-02-13 01:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,68.2,108.0,32.74,68.2,68.2,75.25774002075195,39.8,39.8,-35.46,-51.99,54,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 32.7 µg/m³. Conditions are improving sharply."
2026-02-13 01:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,60.3,57.3,55.8,60.3,60.3,1.5008323669433563,3.0,3.0,-4.5,-7.46,93,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 55.8 µg/m³. Conditions are improving."
2026-02-13 01:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,36.8,38.1,40.05,36.8,36.8,1.9509681701660144,1.3000000000000045,1.3000000000000045,3.25,8.83,66,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 40.1 µg/m³. Conditions are rising."
2026-02-13 01:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,70.6,66.9,68.31,70.6,70.6,1.4105545043945256,3.6999999999999886,3.6999999999999886,-2.29,-3.24,126,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 68.3 µg/m³. Conditions are stable."
